latitude,longitude,modis_ndvi_2000,modis_ndvi_2001,modis_ndvi_2002,modis_ndvi_2003,modis_ndvi_2004,modis_ndvi_2005,modis_ndvi_2006,modis_ndvi_2007,modis_ndvi_2008,modis_ndvi_2009,modis_ndvi_2010,modis_ndvi_2011,modis_ndvi_2012,modis_ndvi_2013,modis_ndvi_2014,modis_ndvi_2015,average_modis_ndvi,modis_ndvi_trend,modis_ndvi_trend_p-value,ccan_ndvi_2000,ccan_ndvi_2001,ccan_ndvi_2002,ccan_ndvi_2003,ccan_ndvi_2004,ccan_ndvi_2005,ccan_ndvi_2006,ccan_ndvi_2007,ccan_ndvi_2008,ccan_ndvi_2009,ccan_ndvi_2010,ccan_ndvi_2011,ccan_ndvi_2012,ccan_ndvi_2013,ccan_ndvi_2014,ccan_ndvi_2015,average_ccan_ndvi,ccan_ndvi_trend,ccan_ndvi_trend_p-value
69.441,-162.09,0.55799,0.64619,0.58619,0.63895,0.72369,0.66778,0.65849,0.7054,0.66953,0.6328,0.62435,0.66257,0.6529,0.71319,0.66633,0.65233,0.65367,0.0024748,0.21688,0.54602,0.52585,0.58557,0.5929,0.62656,0.62469,0.5977,0.62155,0.61958,0.62066,0.61701,0.62757,0.61437,0.61058,0.60483,0.6281,0.60397,0.0025253,0.095747
69.443,-162.06,0.55139,0.64226,0.58678,0.63158,0.69308,0.67228,0.65185,0.70272,0.67415,0.63114,0.62485,0.64714,0.65087,0.69849,0.65924,0.64996,0.64799,0.0031747,0.22413,0.53839,0.51789,0.5825,0.5996,0.62493,0.62566,0.59738,0.61178,0.61535,0.61918,0.60928,0.63087,0.6132,0.61474,0.60738,0.62703,0.6022,0.003058,0.027377
69.444,-162.04,0.55208,0.6265,0.60328,0.63683,0.71835,0.66407,0.65969,0.696,0.66501,0.61534,0.62031,0.63992,0.6549,0.69943,0.65688,0.66993,0.64866,0.0044434,0.095747,0.55531,0.52085,0.58629,0.59882,0.61957,0.62319,0.59028,0.60847,0.61962,0.62416,0.60891,0.61766,0.61269,0.60067,0.59623,0.62518,0.60049,0.0023272,0.052872
69.445,-162.01,0.59618,0.61237,0.59197,0.63371,0.69204,0.66725,0.66067,0.695,0.67201,0.63294,0.62443,0.64608,0.65306,0.69902,0.66043,0.64509,0.64889,0.0035266,0.19167,0.54863,0.52485,0.58737,0.59944,0.62154,0.62723,0.59453,0.61306,0.61933,0.62129,0.60843,0.61926,0.60485,0.6034,0.60038,0.63038,0.6015,0.0020626,0.13735
69.447,-161.99,0.54683,0.63974,0.60125,0.6334,0.70478,0.66391,0.6362,0.69612,0.66877,0.63744,0.62805,0.65755,0.65339,0.68192,0.65915,0.6522,0.64754,0.0024005,0.22413,0.55472,0.53549,0.57788,0.59717,0.62658,0.62703,0.59688,0.60794,0.6173,0.62403,0.61054,0.62399,0.61409,0.61538,0.60234,0.62797,0.60371,0.0031109,5.74e-07
69.448,-161.96,0.53944,0.6278,0.59209,0.63123,0.6917,0.64752,0.63406,0.678,0.66639,0.64083,0.61693,0.64889,0.64506,0.67046,0.64957,0.64182,0.63886,0.0017895,0.095747,0.55181,0.53576,0.58178,0.59027,0.61369,0.61871,0.5934,0.6103,0.61947,0.62634,0.61902,0.62445,0.61115,0.60379,0.59852,0.63907,0.60235,0.0036266,0.010279
69.449,-161.94,0.5362,0.62691,0.58347,0.6283,0.68222,0.6518,0.65746,0.68113,0.66522,0.62416,0.61716,0.64481,0.64373,0.6747,0.65864,0.63874,0.63841,0.0026106,0.26035,0.53529,0.51026,0.58514,0.60312,0.6266,0.62599,0.60166,0.61135,0.62012,0.63275,0.61338,0.62656,0.61279,0.60968,0.59924,0.63655,0.60316,0.0027758,0.079109
69.451,-161.91,0.54282,0.62232,0.59131,0.63464,0.68218,0.66988,0.65671,0.67401,0.66766,0.63292,0.63488,0.63602,0.64201,0.70395,0.65531,0.65642,0.64394,0.0037419,0.095747,0.53984,0.52623,0.58585,0.59863,0.62415,0.629,0.59813,0.60958,0.60986,0.62204,0.6087,0.62539,0.61597,0.60849,0.60542,0.63408,0.60259,0.002992,0.042763
69.452,-161.89,0.54857,0.57198,0.59477,0.62843,0.6878,0.66599,0.65743,0.68187,0.6785,0.63149,0.62195,0.63924,0.64373,0.67969,0.6561,0.64616,0.63961,0.004667,0.13735,0.55404,0.5347,0.58334,0.60149,0.62645,0.62872,0.58929,0.60694,0.61733,0.62547,0.61311,0.62394,0.62372,0.60646,0.6041,0.62506,0.60401,0.002462,0
69.453,-161.86,0.53105,0.61247,0.57576,0.622,0.68396,0.6546,0.62499,0.68276,0.6486,0.61426,0.61386,0.61761,0.62997,0.67715,0.64562,0.63314,0.62924,0.0026991,0.16281,0.54388,0.52914,0.58516,0.59876,0.62204,0.62912,0.59406,0.60961,0.6137,0.62948,0.61083,0.62719,0.612,0.61611,0.60697,0.62919,0.60358,0.0030709,0.017024
69.454,-161.83,0.54757,0.63948,0.59303,0.64654,0.69318,0.67196,0.66864,0.6987,0.67593,0.62662,0.62968,0.64552,0.64254,0.69854,0.66635,0.6693,0.65085,0.0039587,0.19167,0.54783,0.51202,0.58771,0.60093,0.62259,0.62861,0.59714,0.60655,0.61721,0.62454,0.60752,0.62533,0.62287,0.61587,0.61357,0.6326,0.60393,0.0031455,0.0078997
69.456,-161.81,0.59287,0.65155,0.60661,0.65553,0.7111,0.69097,0.67067,0.70165,0.6952,0.62663,0.63798,0.65618,0.65881,0.69833,0.68455,0.66374,0.66265,0.0026354,0.19167,0.54599,0.52829,0.58221,0.59301,0.62477,0.62103,0.59377,0.60533,0.61362,0.62516,0.60744,0.62804,0.61336,0.62117,0.61137,0.6263,0.60255,0.0033288,0.0045623
69.457,-161.78,0.59271,0.64288,0.60136,0.64255,0.7225,0.68768,0.66858,0.7058,0.67405,0.63735,0.66489,0.65072,0.65431,0.69732,0.67361,0.66465,0.66131,0.0027807,0.30043,0.56328,0.53642,0.58545,0.60162,0.62542,0.62555,0.59806,0.61247,0.61841,0.61954,0.6096,0.62156,0.61122,0.60915,0.60485,0.62144,0.604,0.002174,0.13735
69.458,-161.76,0.52211,0.60706,0.56918,0.60042,0.67122,0.64296,0.63256,0.69057,0.64925,0.61159,0.63657,0.60734,0.60739,0.66005,0.64902,0.63522,0.62453,0.0031703,0.13735,0.55611,0.52854,0.58184,0.59195,0.6265,0.62148,0.591,0.60602,0.61343,0.61875,0.59935,0.62096,0.61377,0.60677,0.59622,0.62,0.59954,0.0024476,0.079109
69.46,-161.73,0.51507,0.60476,0.55915,0.59753,0.66551,0.63351,0.64955,0.68431,0.65463,0.6204,0.61992,0.60014,0.60445,0.65551,0.65371,0.63667,0.62218,0.0033063,0.19167,0.55313,0.52705,0.57516,0.5869,0.62336,0.61689,0.5903,0.60589,0.60986,0.63025,0.60633,0.62174,0.61093,0.60148,0.59328,0.62254,0.59844,0.0033888,1.47e-09
69.461,-161.71,0.50601,0.61304,0.58086,0.62787,0.68481,0.65358,0.66191,0.69879,0.6755,0.62499,0.63499,0.63271,0.62518,0.67617,0.66367,0.65573,0.63849,0.0040216,0.11507,0.56659,0.53702,0.58348,0.5837,0.60809,0.61599,0.58638,0.60206,0.60926,0.62125,0.5988,0.62169,0.60088,0.61297,0.60054,0.61367,0.59765,0.002657,0.010279
69.462,-161.68,0.58802,0.62462,0.58752,0.62934,0.68784,0.66402,0.65232,0.69748,0.69276,0.63324,0.65375,0.63513,0.62751,0.69327,0.66135,0.65621,0.64902,0.0028675,0.053482,0.56578,0.5388,0.58702,0.58382,0.6204,0.62399,0.5929,0.60796,0.61069,0.6227,0.6044,0.62439,0.61038,0.61131,0.60543,0.61587,0.60161,0.0026504,0.027377
69.463,-161.66,0.53102,0.59981,0.56856,0.62324,0.68271,0.66492,0.64897,0.70564,0.66935,0.62597,0.6564,0.62719,0.6377,0.68088,0.66099,0.64171,0.63907,0.0035379,0.11507,0.5709,0.54444,0.58752,0.58953,0.60685,0.61396,0.5839,0.60178,0.61161,0.61765,0.5964,0.61709,0.60239,0.61081,0.60029,0.61598,0.59819,0.0021965,0.017024
69.465,-161.63,0.58294,0.61834,0.5725,0.62922,0.69013,0.66767,0.66214,0.70835,0.66688,0.6245,0.63496,0.64088,0.61938,0.68407,0.65678,0.65314,0.64449,0.0029973,0.30043,0.5742,0.5448,0.5843,0.58087,0.61791,0.6181,0.58474,0.60509,0.60927,0.62386,0.60766,0.62358,0.60763,0.6155,0.60175,0.61568,0.60093,0.0026474,0.03434
69.456,-161.63,0.58802,0.62462,0.58752,0.62934,0.68784,0.66402,0.65232,0.69748,0.69276,0.63324,0.65375,0.63513,0.62751,0.69327,0.66135,0.65621,0.64902,0.0028675,0.053482,0.56577,0.5388,0.58702,0.58382,0.6204,0.62399,0.5929,0.60796,0.61069,0.6227,0.6044,0.62439,0.61038,0.61131,0.60543,0.61587,0.60161,0.0026503,0.027377
69.454,-161.65,0.50601,0.61304,0.58086,0.62787,0.68481,0.65358,0.66191,0.69879,0.6755,0.62499,0.63499,0.63271,0.62518,0.67617,0.66367,0.65573,0.63849,0.0040216,0.11507,0.56658,0.53702,0.58347,0.58369,0.60809,0.61599,0.58638,0.60205,0.60926,0.62125,0.5988,0.62169,0.60088,0.61297,0.60054,0.61367,0.59765,0.0026573,0.010279
69.453,-161.68,0.59882,0.63554,0.59585,0.63485,0.69561,0.66305,0.66477,0.69986,0.67634,0.63379,0.65378,0.63896,0.6364,0.68198,0.66407,0.65546,0.65182,0.0022803,0.22413,0.55696,0.51568,0.57948,0.58459,0.62576,0.62738,0.58975,0.60929,0.61069,0.62437,0.60137,0.61998,0.61082,0.60419,0.60052,0.61492,0.59849,0.002693,0.095747
69.452,-161.7,0.54679,0.63502,0.59017,0.62786,0.69562,0.67151,0.65165,0.69845,0.67799,0.63779,0.65019,0.63323,0.62861,0.70935,0.65854,0.65386,0.64791,0.0021623,0.19167,0.55378,0.53391,0.58061,0.58357,0.61256,0.62104,0.59223,0.60627,0.61094,0.62421,0.60182,0.62282,0.61162,0.60225,0.5984,0.61489,0.59818,0.0027701,0.03434
69.451,-161.73,0.52995,0.62135,0.57364,0.61115,0.67374,0.65566,0.64763,0.67911,0.67447,0.62693,0.61931,0.60918,0.60013,0.67043,0.65114,0.63914,0.63018,0.0021634,0.49946,0.54869,0.5124,0.57774,0.58522,0.6345,0.62664,0.59688,0.60823,0.612,0.62079,0.6008,0.62196,0.60674,0.5968,0.58872,0.6194,0.59734,0.0028709,0.22413
69.449,-161.76,0.52635,0.6102,0.57839,0.60337,0.68106,0.6498,0.63902,0.69069,0.65604,0.6197,0.61101,0.60511,0.61556,0.66172,0.64978,0.63523,0.62706,0.0026884,0.22413,0.56001,0.53306,0.58573,0.59723,0.6258,0.62622,0.59338,0.60675,0.60885,0.6229,0.59823,0.62008,0.61742,0.62276,0.60477,0.62625,0.60309,0.0028192,0.017024
69.448,-161.78,0.58355,0.62284,0.58443,0.61573,0.68004,0.65703,0.63526,0.69091,0.66347,0.63502,0.62579,0.62624,0.63032,0.66994,0.65858,0.6566,0.63973,0.0028322,0.11507,0.55162,0.5351,0.58405,0.6,0.63768,0.63416,0.59609,0.61206,0.60608,0.6101,0.5988,0.62088,0.61804,0.62056,0.60987,0.64038,0.60472,0.0033819,0.021667
69.447,-161.81,0.53105,0.61247,0.57576,0.622,0.68396,0.6546,0.62499,0.68276,0.6486,0.61426,0.61386,0.61761,0.62997,0.67715,0.64562,0.63314,0.62924,0.0026991,0.16281,0.54388,0.52914,0.58515,0.59875,0.62203,0.62912,0.59406,0.60961,0.6137,0.62948,0.61083,0.62719,0.612,0.61611,0.60697,0.62919,0.60358,0.0030707,0.017024
69.446,-161.83,0.5751,0.61495,0.57837,0.62048,0.68694,0.65606,0.65548,0.68214,0.66644,0.6319,0.63849,0.62015,0.63021,0.6654,0.67157,0.64184,0.63972,0.0025944,0.16281,0.5628,0.5371,0.58213,0.6067,0.63208,0.62993,0.59689,0.60975,0.60407,0.61712,0.60313,0.61694,0.61244,0.6164,0.60611,0.62773,0.60383,0.002662,0.079109
69.444,-161.86,0.5578,0.5988,0.56481,0.59669,0.66076,0.64116,0.63167,0.66638,0.64599,0.60762,0.62952,0.61376,0.62422,0.65686,0.64059,0.63765,0.62339,0.0034132,0.11507,0.56129,0.53349,0.58247,0.60676,0.62669,0.62877,0.59514,0.61266,0.61919,0.62581,0.60593,0.61888,0.60518,0.60479,0.59936,0.62207,0.60303,0.0016136,0.39231
69.443,-161.88,0.53362,0.57248,0.57945,0.60057,0.67138,0.65067,0.64209,0.64824,0.64929,0.62342,0.61803,0.61285,0.62268,0.67649,0.64026,0.63945,0.62381,0.0043035,0.16281,0.55637,0.53712,0.58673,0.60588,0.62544,0.62715,0.59042,0.60841,0.6176,0.62233,0.60767,0.62337,0.61441,0.60099,0.60552,0.6231,0.60328,0.0022655,0.13735
69.442,-161.91,0.54428,0.62791,0.59172,0.63427,0.68642,0.67299,0.65884,0.67959,0.66309,0.62916,0.6196,0.6274,0.647,0.68517,0.66048,0.6519,0.64249,0.0028433,0.30043,0.55179,0.53323,0.58603,0.59887,0.62494,0.63141,0.60065,0.61044,0.61088,0.62656,0.61704,0.62567,0.61042,0.609,0.602,0.6337,0.60454,0.0029934,0.042763
69.44,-161.93,0.56879,0.63554,0.58771,0.63494,0.68945,0.67583,0.6597,0.68029,0.67136,0.64312,0.63347,0.64019,0.65063,0.69266,0.67544,0.65489,0.64963,0.0023664,0.16281,0.55166,0.51218,0.58956,0.59909,0.62217,0.62807,0.5964,0.60703,0.61602,0.62093,0.61319,0.62475,0.60818,0.60984,0.60175,0.62401,0.60155,0.0020991,0.052872
69.439,-161.96,0.59618,0.61237,0.59197,0.63371,0.69204,0.66725,0.66067,0.695,0.67201,0.63294,0.62443,0.64608,0.65306,0.69902,0.66043,0.64509,0.64889,0.0035266,0.19167,0.54863,0.52485,0.58736,0.59943,0.62153,0.62722,0.59453,0.61306,0.61933,0.62129,0.60843,0.61926,0.60485,0.6034,0.60038,0.63038,0.6015,0.0020627,0.13735
69.438,-161.98,0.55208,0.6265,0.60328,0.63683,0.71835,0.66407,0.65969,0.696,0.66501,0.61534,0.62031,0.63992,0.6549,0.69943,0.65688,0.66993,0.64866,0.0044434,0.095747,0.55531,0.52085,0.58628,0.59882,0.61956,0.62319,0.59028,0.60847,0.61962,0.62416,0.60891,0.61766,0.61269,0.60067,0.59623,0.62518,0.60049,0.0023276,0.052872
69.436,-162.01,0.54945,0.61498,0.59145,0.63323,0.69069,0.66283,0.65705,0.68165,0.66056,0.6174,0.60502,0.6334,0.64294,0.685,0.6433,0.63372,0.63767,0.0023599,0.26035,0.55856,0.538,0.58442,0.59909,0.62349,0.62342,0.5957,0.60987,0.62267,0.62151,0.61216,0.62256,0.60947,0.60698,0.59869,0.62022,0.60292,0.001959,0.34442
69.435,-162.03,0.54555,0.62868,0.5969,0.62771,0.69188,0.66124,0.65412,0.69159,0.651,0.61925,0.61939,0.65632,0.64912,0.68397,0.64647,0.65146,0.64217,0.0025719,0.34442,0.55949,0.53992,0.58634,0.59683,0.62402,0.62589,0.59076,0.60808,0.63018,0.62519,0.609,0.624,0.61316,0.60336,0.60026,0.62506,0.60385,0.0022378,0.016312
69.434,-162.06,0.58335,0.64625,0.59576,0.63352,0.69509,0.66445,0.6666,0.69809,0.67013,0.62623,0.61566,0.65975,0.65404,0.70388,0.65986,0.63867,0.65071,0.0022147,0.30043,0.53585,0.5172,0.57843,0.58485,0.6199,0.62368,0.59489,0.60982,0.6196,0.62631,0.61324,0.62308,0.61849,0.60365,0.59948,0.62561,0.59963,0.003521,0.03434
69.432,-162.08,0.57265,0.63866,0.6004,0.64731,0.70267,0.67541,0.67633,0.7041,0.6709,0.61673,0.62812,0.6552,0.6585,0.71399,0.65067,0.66296,0.65466,0.0028181,0.19167,0.54665,0.52507,0.58461,0.58948,0.62803,0.63121,0.59797,0.61637,0.61786,0.62,0.60865,0.62658,0.61187,0.6114,0.60475,0.62963,0.60313,0.0027323,0.064903
69.431,-162.11,0.59124,0.65257,0.60538,0.6459,0.71879,0.68601,0.66703,0.70603,0.66678,0.62189,0.6431,0.66557,0.66667,0.71788,0.67126,0.66419,0.66189,0.0023005,0.30043,0.55987,0.53268,0.58914,0.60112,0.63007,0.62884,0.59667,0.61525,0.61916,0.6196,0.60985,0.62559,0.61301,0.6118,0.60839,0.62743,0.60553,0.0021849,0.11507
69.43,-162.13,0.58481,0.64456,0.59502,0.65174,0.70547,0.68141,0.66296,0.71383,0.66887,0.6113,0.62933,0.65974,0.65319,0.71791,0.67821,0.66181,0.65751,0.0029483,0.13735,0.55589,0.52557,0.58881,0.60392,0.62896,0.62836,0.59729,0.61211,0.62196,0.61999,0.60662,0.62717,0.61314,0.61705,0.60686,0.63038,0.60526,0.0026044,0.042763
69.428,-162.16,0.58076,0.63707,0.59065,0.63738,0.69919,0.67879,0.65795,0.70056,0.66196,0.61014,0.63579,0.63907,0.65284,0.68694,0.655,0.64813,0.64826,0.002136,0.26035,0.54963,0.52081,0.58976,0.5922,0.6281,0.6247,0.5952,0.61206,0.62216,0.62374,0.60819,0.62567,0.61127,0.60978,0.60894,0.64021,0.6039,0.0026285,0.042763
69.427,-162.18,0.58318,0.63231,0.57637,0.63275,0.70321,0.66829,0.63531,0.69916,0.66188,0.60888,0.63382,0.63588,0.6381,0.67698,0.64272,0.65159,0.64253,0.0021022,0.095747,0.56496,0.5337,0.59383,0.5938,0.62786,0.62892,0.60063,0.60996,0.62191,0.62774,0.61262,0.63467,0.6133,0.61847,0.61491,0.6351,0.60827,0.0030696,0.0078997
69.426,-162.21,0.58312,0.62558,0.57638,0.637,0.69721,0.66411,0.63411,0.68835,0.6593,0.61142,0.63231,0.63287,0.6315,0.66533,0.6488,0.63886,0.63914,0.0012583,0.39231,0.5487,0.52982,0.59654,0.59564,0.62662,0.62864,0.59799,0.61062,0.62432,0.62636,0.61855,0.63016,0.61267,0.62104,0.61537,0.63702,0.6075,0.0027835,0.013277
69.424,-162.23,0.58682,0.62911,0.5827,0.63824,0.69891,0.68508,0.64348,0.68799,0.65658,0.61492,0.64094,0.65022,0.63948,0.70273,0.65719,0.64391,0.64739,0.0019284,0.13735,0.54325,0.5311,0.58397,0.592,0.62573,0.62891,0.59525,0.61417,0.61547,0.61679,0.60935,0.62728,0.60972,0.62951,0.62212,0.64822,0.6058,0.0043332,0.0018928
69.423,-162.26,0.59121,0.6432,0.59062,0.63807,0.69989,0.67604,0.64313,0.6964,0.65366,0.61356,0.62708,0.64867,0.63969,0.69912,0.66184,0.65569,0.64862,0.0019586,0.22413,0.55814,0.54143,0.58717,0.59108,0.62179,0.62749,0.59301,0.6073,0.61958,0.62157,0.61529,0.62777,0.61025,0.62245,0.61172,0.63575,0.60574,0.0036394,0.0045623
69.422,-162.28,0.57714,0.61893,0.57695,0.62847,0.69473,0.66978,0.64585,0.68819,0.65929,0.60717,0.62228,0.64029,0.64379,0.67759,0.67034,0.64167,0.6414,0.0037332,0.19167,0.5603,0.54094,0.5924,0.60108,0.62792,0.63135,0.59504,0.61785,0.62916,0.63435,0.61413,0.6287,0.61862,0.6174,0.61228,0.64437,0.61037,0.0033717,4.03e-07
69.42,-162.31,0.58923,0.6371,0.58626,0.62293,0.70018,0.66136,0.65037,0.6881,0.66128,0.60218,0.61281,0.64188,0.63354,0.70682,0.66143,0.64695,0.6439,0.0025106,0.22413,0.55581,0.53628,0.58544,0.59864,0.62694,0.63165,0.59509,0.61528,0.6223,0.63054,0.61374,0.62818,0.61342,0.6087,0.607,0.62653,0.60597,0.0026784,0.16281
69.419,-162.33,0.5952,0.59866,0.58546,0.63519,0.69284,0.67418,0.64305,0.68922,0.66736,0.61758,0.62183,0.64993,0.65363,0.67978,0.65975,0.64544,0.64432,0.0031692,0.16281,0.56129,0.53924,0.58616,0.60257,0.6261,0.63268,0.59506,0.61341,0.6216,0.6293,0.60831,0.62676,0.6196,0.62658,0.61898,0.64578,0.60959,0.0039256,0.010279
69.418,-162.36,0.5957,0.61514,0.57725,0.63346,0.69067,0.67518,0.64215,0.6974,0.66841,0.61503,0.62386,0.64789,0.65314,0.67852,0.67221,0.64634,0.64577,0.0034153,0.13735,0.55232,0.5398,0.59418,0.59869,0.62729,0.62617,0.59288,0.61246,0.61822,0.63,0.61282,0.62135,0.60621,0.61308,0.61046,0.64394,0.60624,0.0029519,0.042763
69.447,-161.63,0.59882,0.63554,0.59585,0.63485,0.69561,0.66305,0.66477,0.69986,0.67634,0.63379,0.65378,0.63896,0.6364,0.68198,0.66407,0.65546,0.65182,0.0022803,0.22413,0.55695,0.51568,0.57948,0.58459,0.62575,0.62738,0.58975,0.60929,0.61069,0.62437,0.60137,0.61998,0.61082,0.60419,0.60052,0.61492,0.59848,0.002693,0.095747
69.446,-161.65,0.54679,0.63502,0.59017,0.62786,0.69562,0.67151,0.65165,0.69845,0.67799,0.63779,0.65019,0.63323,0.62861,0.70935,0.65854,0.65386,0.64791,0.0021623,0.19167,0.55378,0.53391,0.58061,0.58356,0.61255,0.62103,0.59223,0.60627,0.61094,0.62421,0.60182,0.62282,0.61162,0.60225,0.5984,0.61488,0.59818,0.002771,0.03434
69.444,-161.68,0.5839,0.632,0.5907,0.63889,0.68615,0.66415,0.64073,0.68724,0.6629,0.62437,0.63226,0.62865,0.63076,0.66334,0.65869,0.6473,0.642,0.0020809,0.39231,0.56603,0.5219,0.58461,0.58925,0.62471,0.6283,0.59274,0.60894,0.60662,0.61993,0.60578,0.62243,0.61694,0.60764,0.59865,0.61559,0.60063,0.0024613,5.89e-05
69.443,-161.7,0.54666,0.63127,0.59322,0.64074,0.68307,0.66911,0.65097,0.69934,0.67345,0.63319,0.64184,0.64711,0.63918,0.70902,0.65787,0.65734,0.64834,0.0035,0.095747,0.56187,0.51947,0.58256,0.59301,0.62056,0.6197,0.59425,0.60402,0.60908,0.62149,0.59746,0.62378,0.61342,0.60582,0.59929,0.62733,0.59957,0.0028865,0.010279
69.442,-161.73,0.54485,0.61466,0.5879,0.63179,0.70324,0.66095,0.65564,0.69882,0.69177,0.64056,0.63902,0.63714,0.62963,0.7023,0.65865,0.65965,0.64728,0.0032258,0.089114,0.56201,0.53153,0.57735,0.58949,0.62659,0.62207,0.59194,0.60651,0.60877,0.61985,0.60269,0.62662,0.61364,0.61512,0.60439,0.62812,0.60167,0.0035247,0.010279
69.441,-161.75,0.55452,0.61898,0.58274,0.61599,0.68167,0.65951,0.64748,0.68046,0.67024,0.63905,0.64931,0.61839,0.62753,0.67643,0.66287,0.64466,0.63936,0.0033828,0.22413,0.55712,0.53402,0.57763,0.59774,0.63459,0.6278,0.5982,0.61155,0.60769,0.62214,0.59546,0.61909,0.61336,0.61876,0.61248,0.62819,0.60349,0.0031342,0.03434
69.439,-161.78,0.5751,0.61495,0.57837,0.62048,0.68694,0.65606,0.65548,0.68214,0.66644,0.6319,0.63849,0.62015,0.63021,0.6654,0.67157,0.64184,0.63972,0.0025944,0.16281,0.5628,0.5371,0.58212,0.60669,0.63207,0.62993,0.59689,0.60975,0.60407,0.61712,0.60313,0.61694,0.61244,0.6164,0.60611,0.62773,0.60383,0.0026621,0.079109
69.438,-161.8,0.55724,0.59849,0.56626,0.60584,0.6604,0.64776,0.62072,0.65286,0.64382,0.61292,0.61957,0.60694,0.6153,0.6589,0.64469,0.63041,0.62138,0.0029547,0.11507,0.55209,0.52988,0.58077,0.60739,0.62663,0.62751,0.5936,0.61094,0.60769,0.61943,0.60349,0.61769,0.60658,0.60523,0.60332,0.62764,0.60124,0.0020472,0.19167
69.437,-161.83,0.51672,0.60869,0.56757,0.59501,0.68195,0.63098,0.62124,0.6708,0.65183,0.61061,0.60877,0.61089,0.61244,0.66046,0.6397,0.62468,0.61952,0.002429,0.095747,0.54963,0.53004,0.57941,0.60236,0.63179,0.63351,0.59865,0.60936,0.61064,0.61906,0.61185,0.61987,0.60251,0.5962,0.60134,0.61986,0.60101,0.0017385,0.16281
69.435,-161.85,0.52187,0.61033,0.5647,0.60968,0.67288,0.64772,0.62471,0.65858,0.64969,0.60405,0.60172,0.60757,0.62144,0.66652,0.65407,0.61996,0.62097,0.0032309,0.26035,0.55269,0.53033,0.57888,0.61023,0.62987,0.63249,0.59338,0.61005,0.61267,0.6174,0.61013,0.62065,0.59847,0.59954,0.5997,0.62692,0.60146,0.0019183,0.16281
69.434,-161.88,0.59782,0.5892,0.57514,0.6167,0.66755,0.63515,0.62846,0.6622,0.6534,0.61813,0.61968,0.60592,0.63144,0.65475,0.63487,0.62659,0.62606,0.0018179,0.071676,0.55487,0.51814,0.58697,0.59984,0.62486,0.62951,0.58757,0.6085,0.61844,0.62077,0.6128,0.6228,0.61992,0.59936,0.6044,0.62207,0.60193,0.002304,0.079109
69.433,-161.9,0.60568,0.6097,0.58359,0.63115,0.66697,0.64865,0.64407,0.66119,0.64862,0.62927,0.61396,0.61251,0.6359,0.66572,0.65751,0.63167,0.63414,0.0019332,0.26035,0.56322,0.53966,0.59388,0.60819,0.6284,0.63295,0.59582,0.60955,0.61846,0.62406,0.61388,0.62142,0.61991,0.60644,0.60422,0.62519,0.60658,0.0020039,0.11507
69.431,-161.93,0.56978,0.60194,0.55913,0.60875,0.66113,0.62691,0.62241,0.65933,0.63623,0.60328,0.59509,0.60558,0.62316,0.67206,0.62783,0.61809,0.61817,0.0024992,0.16281,0.56037,0.53684,0.59114,0.61169,0.62818,0.63107,0.59446,0.6083,0.61243,0.62385,0.61068,0.62055,0.60894,0.60189,0.60072,0.62851,0.60435,0.0020077,0.22413
69.43,-161.95,0.57314,0.61426,0.57544,0.62354,0.67548,0.64426,0.62705,0.67018,0.65791,0.62304,0.61243,0.62798,0.6459,0.67594,0.63512,0.62808,0.63186,0.002444,0.095747,0.55752,0.5235,0.58823,0.59918,0.62568,0.62619,0.59869,0.60665,0.6156,0.62238,0.60913,0.61901,0.61642,0.5988,0.60121,0.62207,0.60189,0.0024444,0.095747
69.429,-161.98,0.58344,0.61216,0.58405,0.62419,0.69415,0.652,0.64511,0.67976,0.65534,0.62684,0.60667,0.6216,0.63711,0.7069,0.6349,0.62082,0.63657,0.0017915,0.39231,0.55387,0.53721,0.58946,0.60251,0.62819,0.62842,0.5929,0.60893,0.60963,0.62322,0.61341,0.62177,0.60551,0.59925,0.5993,0.62069,0.60214,0.0015686,0.19167
69.428,-162,0.59303,0.61923,0.59145,0.63483,0.68893,0.65712,0.65851,0.68202,0.65657,0.63849,0.62318,0.63144,0.64536,0.71045,0.65276,0.62746,0.64443,0.0023354,0.0098471,0.55645,0.5248,0.59202,0.60492,0.62498,0.6258,0.5945,0.60802,0.60975,0.61716,0.60129,0.6139,0.60174,0.5935,0.59557,0.6296,0.59963,0.0014253,0.19167
69.426,-162.03,0.56722,0.64376,0.58412,0.63434,0.70384,0.66991,0.66071,0.71305,0.67623,0.63522,0.63748,0.64054,0.66772,0.71322,0.66742,0.64553,0.65377,0.0028323,0.13735,0.55167,0.53493,0.58037,0.59903,0.62763,0.62744,0.59359,0.60953,0.62422,0.62379,0.60776,0.62449,0.62538,0.6071,0.59949,0.62529,0.60386,0.0030489,0.095747
69.425,-162.05,0.56007,0.64721,0.58622,0.63565,0.69753,0.67117,0.66189,0.70721,0.66327,0.6377,0.63125,0.64394,0.66942,0.70447,0.66982,0.65182,0.65242,0.0026454,0.16281,0.54868,0.52546,0.56953,0.58865,0.6205,0.62353,0.59165,0.61075,0.62239,0.62472,0.60256,0.62066,0.60686,0.59256,0.59631,0.62048,0.59783,0.0026896,0.0039845
